fundType,companyName,fundName,registeredAt,expiredAt,settlementMonth,manager,support,purpose,industry,baseRate,totalAmount
투자조합,센트럴투자파트너스,센트럴투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,13000000000
투자조합,라이트하우스컴바인인베스트,라이트하우스컴바인인베스트 모태자조합 제4호,,,12,,모태펀드,,,,14300000000
투자조합,엠와이소셜컴퍼니,엠와이소셜컴퍼니 모태자조합 제2호,,,12,,모태펀드,,,,6000000000
투자조합,전북지역대학연합기술지주,전북지역대학연합기술지주 모태자조합 제2호,,,12,,모태펀드,,,,3000000000
투자조합,대경지역대학공동기술지주,대경지역대학공동기술지주 모태자조합 제3호,,,12,,모태펀드,,,,4000000000
투자조합,토니인베스트먼트,토니인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,40000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제26호,,,12,,모태펀드,,,,91200000000
투자조합,비비드인베스트먼트,비비드인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,23400000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제9호,,,12,,모태펀드,,,,27000000000
투자조합,주식회사 스타셋인베스트먼트,주식회사 스타셋인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,53000000000
투자조합,우리벤처파트너스,우리벤처파트너스 모태자조합 제10호,,,12,,모태펀드,,,,55000000000
투자조합,파라투스인베스트먼트,파라투스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,194500000000
투자조합,파트너스인베스트먼트,파트너스인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,90000000000
투자조합,아이엠엠인베스트먼트,아이엠엠인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,106566000000
투자조합,인터밸류파트너스,인터밸류파트너스 모태자조합 제5호,,,12,,모태펀드,,,,34000000000
투자조합,인터베스트,인터베스트 모태자조합 제11호,,,12,,모태펀드,,,,55000000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제11호,,,12,,모태펀드,,,,200000000000
투자조합,스틱벤처스,스틱벤처스 모태자조합 제9호,,,12,,모태펀드,,,,257000000000
투자조합,한국엔젤투자협회,한국엔젤투자협회 모태자조합 제5호,,,12,,모태펀드,,,,5000000000
투자조합,한국엔젤투자협회,한국엔젤투자협회 모태자조합 제6호,,,12,,모태펀드,,,,5000000000
투자조합,쿨리지코너인베스트먼트,쿨리지코너인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,12500000000
투자조합,임팩트스퀘어,임팩트스퀘어 모태자조합 제2호,,,12,,모태펀드,,,,6000000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제5호,,,12,,모태펀드,,,,18000000000
투자조합,스파크랩,스파크랩 모태자조합 제3호,,,12,,모태펀드,,,,15200000000
투자조합,킹슬리벤처스,킹슬리벤처스 모태자조합 제2호,,,12,,모태펀드,,,,16150000000
투자조합,수인베스트먼트캐피탈,수인베스트먼트캐피탈 모태자조합 제4호,,,12,,모태펀드,,,,10000000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제6호,,,12,,모태펀드,,,,29500000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,17600000000
투자조합,서울투자파트너스,서울투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,동문파트너즈,동문파트너즈 모태자조합 제5호,,,12,,모태펀드,,,,16700000000
투자조합,오라클벤처투자,오라클벤처투자 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제27호,,,12,,모태펀드,,,,84900000000
투자조합,한화투자증권,한화투자증권 모태자조합 제10호,,,12,,모태펀드,,,,103000000000
투자조합,현대투자파트너스,현대투자파트너스 모태자조합 제1호,,,12,,모태펀드,,,,37000000000
투자조합,뮤어우즈벤처스,뮤어우즈벤처스 모태자조합 제1호,,,12,,모태펀드,,,,20210000000
투자조합,브이플랫폼인베스트먼트,브이플랫폼인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,21750000000
투자조합,비전에쿼티파트너스,비전에쿼티파트너스 모태자조합 제2호,,,12,,모태펀드,,,,12000000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제14호,,,12,,모태펀드,,,,14700000000
투자조합,루트벤처스,루트벤처스 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,롯데벤처스,롯데벤처스 모태자조합 제2호,,,12,,모태펀드,,,,30400000000
투자조합,제이비인베스트먼트,제이비인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,20000000000
투자조합,메디톡스벤처투자,메디톡스벤처투자 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,안다아시아벤처스,안다아시아벤처스 모태자조합 제1호,,,12,,모태펀드,,,,25350000000
투자조합,데일리파트너스,데일리파트너스 모태자조합 제2호,,,12,,모태펀드,,,,50000000000
투자조합,비엔에이치인베스트먼트,비엔에이치인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,118500000000
투자조합,트랜스링크인베스트먼트,트랜스링크인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,75000000000
투자조합,본엔젤스벤처파트너스,본엔젤스벤처파트너스 모태자조합 제2호,,,12,,모태펀드,,,,145000000000
투자조합,우리벤처파트너스,우리벤처파트너스 모태자조합 제11호,,,12,,모태펀드,,,,307600000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제13호,,,12,,모태펀드,,,,157000000000
투자조합,나우아이비캐피탈,나우아이비캐피탈 모태자조합 제6호,,,12,,모태펀드,,,,28000000000
투자조합,수인베스트먼트캐피탈,수인베스트먼트캐피탈 모태자조합 제5호,,,12,,모태펀드,,,,16700000000
투자조합,코메스인베스트먼트,코메스인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,30000000000
투자조합,플래티넘기술투자,플래티넘기술투자 모태자조합 제8호,,,12,,모태펀드,,,,31000000000
투자조합,위벤처스,위벤처스 모태자조합 제6호,,,12,,모태펀드,,,,75300000000
투자조합,대성창업투자,대성창업투자 모태자조합 제20호,,,12,,모태펀드,,,,25000000000
투자조합,뮤렉스파트너스,뮤렉스파트너스 모태자조합 제2호,,,12,,모태펀드,,,,50800000000
투자조합,비에이파트너스,비에이파트너스 모태자조합 제5호,,,12,,모태펀드,,,,30000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,12300000000
투자조합,에스비파트너스,에스비파트너스 모태자조합 제2호,,,12,,모태펀드,,,,10000000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제8호,,,12,,모태펀드,,,,20000000000
투자조합,일신창업투자,일신창업투자 모태자조합 제8호,,,12,,모태펀드,,,,30000000000
투자조합,지온인베스트먼트,지온인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,25000000000
투자조합,케이넷투자파트너스,케이넷투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,101500000000
투자조합,피앤아이인베스트먼트,피앤아이인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,10000000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제13호,,,12,,모태펀드,,,,40030000000
투자조합,씨엔티테크,씨엔티테크 모태자조합 제3호,,,12,,모태펀드,,,,4500000000
투자조합,와이앤아처,와이앤아처 모태자조합 제1호,,,12,,모태펀드,,,,4500000000
투자조합,케이씨벤처스,케이씨벤처스 모태자조합 제3호,,,12,,모태펀드,,,,37000000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제15호,,,12,,모태펀드,,,,17500000000
투자조합,아이엠투자파트너스,아이엠투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,33150000000
투자조합,스마트스터디벤처스,스마트스터디벤처스 모태자조합 제2호,,,12,,모태펀드,,,,37000000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제9호,,,12,,모태펀드,,,,17000000000
투자조합,티인베스트먼트,티인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,41700000000
투자조합,경북대학교기술지주,경북대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,2000000000
투자조합,벤처박스,벤처박스 모태자조합 제3호,,,12,,모태펀드,,,,3000000000
투자조합,카이스트청년창업투자지주,카이스트청년창업투자지주 모태자조합 제3호,,,12,,모태펀드,,,,5500000000
투자조합,부산대학교기술지주,부산대학교기술지주 모태자조합 제3호,,,12,,모태펀드,,,,3500000000
투자조합,한양대학교기술지주회사,한양대학교기술지주회사 모태자조합 제3호,,,12,,모태펀드,,,,5170000000
투자조합,서울대학교기술지주,서울대학교기술지주 모태자조합 제6호,,,12,,모태펀드,,,,5550000000
투자조합,로우파트너스,로우파트너스 모태자조합 제2호,,,12,,모태펀드,,,,5100000000
투자조합,퍼스트게이트,퍼스트게이트 모태자조합 제1호,,,12,,모태펀드,,,,5000000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제10호,,,12,,모태펀드,,,,46000000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제19호,,,12,,모태펀드,,,,43000000000
투자조합,마이다스동아인베스트먼트,마이다스동아인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,30000000000
투자조합,토니인베스트먼트,토니인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,30000000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제6호,,,12,,모태펀드,,,,30000000000
투자조합,비엔케이투자증권,비엔케이투자증권 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,나우아이비캐피탈,나우아이비캐피탈 모태자조합 제7호,,,12,,모태펀드,,,,22000000000
투자조합,이앤벤처파트너스,이앤벤처파트너스 모태자조합 제4호,,,12,,모태펀드,,,,27000000000
투자조합,키움인베스트먼트,키움인베스트먼트 모태자조합 제13호,,,12,,모태펀드,,,,50400000000
투자조합,엘앤에스벤처캐피탈,엘앤에스벤처캐피탈 모태자조합 제11호,,,12,,모태펀드,,,,45000000000
투자조합,데브시스터즈벤처스,데브시스터즈벤처스 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,엘에스케이인베스트먼트,엘에스케이인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,46000000000
투자조합,우리벤처파트너스,우리벤처파트너스 모태자조합 제12호,,,12,,모태펀드,,,,43500000000
투자조합,타임웍스인베스트먼트,타임웍스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,27000000000
투자조합,쿼드벤처스,쿼드벤처스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,스케일업파트너스,스케일업파트너스 모태자조합 제1호,,,12,,모태펀드,,,,27300000000
투자조합,알파원인베스트먼트,알파원인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,17300000000
투자조합,인포뱅크,인포뱅크 모태자조합 제3호,,,12,,모태펀드,,,,17500000000
투자조합,뉴패러다임인베스트먼트,뉴패러다임인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,11600000000
투자조합,시리즈벤처스,시리즈벤처스 모태자조합 제2호,,,12,,모태펀드,,,,10000000000
투자조합,씨엔티테크,씨엔티테크 모태자조합 제4호,,,12,,모태펀드,,,,5520000000
투자조합,경기창조경제혁신센터,경기창조경제혁신센터 모태자조합 제1호,,,12,,모태펀드,,,,5100000000
투자조합,탭엔젤파트너스,탭엔젤파트너스 모태자조합 제1호,,,12,,모태펀드,,,,4050000000
투자조합,울산창조경제혁신센터,울산창조경제혁신센터 모태자조합 제2호,,,12,,모태펀드,,,,4000000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제7호,,,12,,모태펀드,,,,5000000000
투자조합,카이스트청년창업투자지주,카이스트청년창업투자지주 모태자조합 제4호,,,12,,모태펀드,,,,10000000000
투자조합,서울대학교기술지주,서울대학교기술지주 모태자조합 제7호,,,12,,모태펀드,,,,5550000000
투자조합,광주지역대학연합기술지주,광주지역대학연합기술지주 모태자조합 제1호,,,12,,모태펀드,,,,3100000000
투자조합,위벤처스,위벤처스 모태자조합 제7호,,,12,,모태펀드,,,,51000000000
투자조합,얼머스인베스트먼트,얼머스인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,45000000000
투자조합,와이어드 파트너스(주),와이어드 파트너스(주) 모태자조합 제1호,,,12,,모태펀드,,,,21500000000
투자조합,에코프로파트너스,에코프로파트너스 모태자조합 제1호,,,12,,모태펀드,,,,11000000000
투자조합,충북창조경제혁신센터,충북창조경제혁신센터 모태자조합 제1호,,,12,,모태펀드,,,,5500000000
투자조합,한국엔젤투자협회,한국엔젤투자협회 모태자조합 제7호,,,12,,모태펀드,,,,5000000000
투자조합,와이앤아처,와이앤아처 모태자조합 제2호,,,12,,모태펀드,,,,5020000000
투자조합,제이씨에이치인베스트먼트,제이씨에이치인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,8370000000
투자조합,경남벤처투자,경남벤처투자 모태자조합 제3호,,,12,,모태펀드,,,,6150000000
투자조합,엔브이씨파트너스,엔브이씨파트너스 모태자조합 제2호,,,12,,모태펀드,,,,5500000000
투자조합,울산창조경제혁신센터,울산창조경제혁신센터 모태자조합 제3호,,,12,,모태펀드,,,,5000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제28호,,,12,,모태펀드,,,,20500000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제29호,,,12,,모태펀드,,,,80900000000
투자조합,키로스벤처투자,키로스벤처투자 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제13호,,,12,,모태펀드,,,,28600000000
투자조합,펜처인베스트,펜처인베스트 모태자조합 제1호,,,12,,모태펀드,,,,20100000000
투자조합,대성창업투자,대성창업투자 모태자조합 제21호,,,12,,모태펀드,,,,110000000000
투자조합,쿨리지코너인베스트먼트,쿨리지코너인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,20000000000
투자조합,비엔케이벤처투자,비엔케이벤처투자 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제20호,,,12,,모태펀드,,,,20000000000
투자조합,다올프라이빗에쿼티 주식회사,다올프라이빗에쿼티 주식회사 모태자조합 제2호,,,12,,모태펀드,,,,143300000000
투자조합,신한벤처투자,신한벤처투자 모태자조합 제14호,,,12,,모태펀드,,,,60000000000
투자조합,호라이즌인베스트먼트,호라이즌인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,24760000000
투자조합,씨엔티테크,씨엔티테크 모태자조합 제5호,,,12,,모태펀드,,,,12000000000
투자조합,퓨처플레이,퓨처플레이 모태자조합 제3호,,,12,,모태펀드,,,,12400000000
투자조합,제이엑스파트너스,제이엑스파트너스 모태자조합 제4호,,,12,,모태펀드,,,,17000000000
투자조합,유안타인베스트먼트,유안타인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,150000000000
투자조합,뮤렉스파트너스,뮤렉스파트너스 모태자조합 제3호,,,12,,모태펀드,,,,131600000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제16호,,,12,,모태펀드,,,,40500000000
투자조합,퀀텀벤처스코리아,퀀텀벤처스코리아 모태자조합 제4호,,,12,,모태펀드,,,,54000000000
투자조합,케이그라운드벤처스,케이그라운드벤처스 모태자조합 제2호,,,12,,모태펀드,,,,30200000000
투자조합,인탑스인베스트먼트,인탑스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,바인벤처스,바인벤처스 모태자조합 제1호,,,12,,모태펀드,,,,22800000000
투자조합,연세대학교기술지주,연세대학교기술지주 모태자조합 제5호,,,12,,모태펀드,,,,30000000000
투자조합,아이엠엠인베스트먼트,아이엠엠인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,55500000000
투자조합,에스지씨파트너스,에스지씨파트너스 모태자조합 제1호,,,12,,모태펀드,,,,25000000000
투자조합,유티씨인베스트먼트,유티씨인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,34000000000
투자조합,아이엠투자파트너스,아이엠투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,30000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제30호,,,12,,모태펀드,,,,59400000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제31호,,,12,,모태펀드,,,,90306000000
투자조합,에이치비인베스트먼트,에이치비인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,36000000000
투자조합,토니인베스트먼트,토니인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,35000000000
투자조합,에이벤처스,에이벤처스 모태자조합 제4호,,,12,,모태펀드,,,,32000000000
투자조합,티인베스트먼트,티인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,40500000000
투자조합,케이티인베스트먼트,케이티인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,64500000000
투자조합,에이스톤벤처스,에이스톤벤처스 모태자조합 제1호,,,12,,모태펀드,,,,21850000000
투자조합,로간벤처스,로간벤처스 모태자조합 제3호,,,12,,모태펀드,,,,17200000000
투자조합,아이엠투자파트너스,아이엠투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,17000000000
투자조합,대덕벤처파트너스,대덕벤처파트너스 모태자조합 제6호,,,12,,모태펀드,,,,17000000000
투자조합,원익투자파트너스,원익투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,22000000000
투자조합,코나벤처파트너스,코나벤처파트너스 모태자조합 제6호,,,12,,모태펀드,,,,30000000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제8호,,,12,,모태펀드,,,,26070000000
투자조합,케이제이앤투자파트너스,케이제이앤투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제11호,,,12,,모태펀드,,,,30000000000
투자조합,에이티유파트너스,에이티유파트너스 모태자조합 제2호,,,12,,모태펀드,,,,44000000000
투자조합,나우아이비캐피탈,나우아이비캐피탈 모태자조합 제8호,,,12,,모태펀드,,,,33500000000
투자조합,데브시스터즈벤처스,데브시스터즈벤처스 모태자조합 제8호,,,12,,모태펀드,,,,30000000000
투자조합,캡스톤파트너스,캡스톤파트너스 모태자조합 제9호,,,12,,모태펀드,,,,32000000000
투자조합,로간벤처스,로간벤처스 모태자조합 제4호,,,12,,모태펀드,,,,17400000000
투자조합,오픈워터인베스트먼트,오픈워터인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,21510000000
투자조합,프롤로그벤처스,프롤로그벤처스 모태자조합 제1호,,,12,,모태펀드,,,,28500000000
투자조합,메이플투자파트너스,메이플투자파트너스 모태자조합 제8호,,,12,,모태펀드,,,,25500000000
투자조합,쏠레어파트너스,쏠레어파트너스 모태자조합 제5호,,,12,,모태펀드,,,,21120000000
투자조합,센트럴투자파트너스,센트럴투자파트너스 모태자조합 제8호,,,12,,모태펀드,,,,20100000000
투자조합,인피니툼파트너스,인피니툼파트너스 모태자조합 제4호,,,12,,모태펀드,,,,18400000000
투자조합,상상이비즈,상상이비즈 모태자조합 제1호,,,12,,모태펀드,,,,4000000000
투자조합,씨엔티테크,씨엔티테크 모태자조합 제6호,,,12,,모태펀드,,,,4000000000
투자조합,인피니툼파트너스,인피니툼파트너스 모태자조합 제5호,,,12,,모태펀드,,,,21500000000
투자조합,코스넷기술투자,코스넷기술투자 모태자조합 제1호,,,12,,모태펀드,,,,21500000000
투자조합,어니스트벤처스,어니스트벤처스 모태자조합 제8호,,,12,,모태펀드,,,,27000000000
투자조합,엠와이소셜컴퍼니,엠와이소셜컴퍼니 모태자조합 제3호,,,12,,모태펀드,,,,10000000000
투자조합,강원대학교기술지주회사,강원대학교기술지주회사 모태자조합 제1호,,,12,,모태펀드,,,,2800000000
투자조합,고려대학교기술지주,고려대학교기술지주 모태자조합 제5호,,,12,,모태펀드,,,,4100000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제6호,,,12,,모태펀드,,,,4600000000
투자조합,부산대학교기술지주,부산대학교기술지주 모태자조합 제4호,,,12,,모태펀드,,,,3000000000
투자조합,인포뱅크,인포뱅크 모태자조합 제4호,,,12,,모태펀드,,,,8300000000
투자조합,고려대학교기술지주,고려대학교기술지주 모태자조합 제6호,,,12,,모태펀드,,,,5050000000
투자조합,메디치인베스트먼트,메디치인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,10000000000
투자조합,현대차증권,현대차증권 모태자조합 제1호,,,12,,모태펀드,,,,77500000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제9호,,,12,,모태펀드,,,,14500000000
투자조합,에스비파트너스,에스비파트너스 모태자조합 제3호,,,12,,모태펀드,,,,30000000000
투자조합,오라클벤처투자,오라클벤처투자 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,지유투자,지유투자 모태자조합 제2호,,,12,,모태펀드,,,,16750000000
투자조합,인라이트벤처스,인라이트벤처스 모태자조합 제5호,,,12,,모태펀드,,,,20000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제32호,,,12,,모태펀드,,,,22800000000
투자조합,라구나인베스트먼트,라구나인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,58100000000
투자조합,티에스인베스트먼트,티에스인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,110000000000
투자조합,삼호그린인베스트먼트,삼호그린인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,55000000000
투자조합,얼머스인베스트먼트,얼머스인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,50000000000
투자조합,신한벤처투자,신한벤처투자 모태자조합 제15호,,,12,,모태펀드,,,,100000000000
투자조합,인터베스트,인터베스트 모태자조합 제12호,,,12,,모태펀드,,,,55000000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제12호,,,12,,모태펀드,,,,60000000000
투자조합,비에이파트너스,비에이파트너스 모태자조합 제6호,,,12,,모태펀드,,,,21000000000
투자조합,비에스케이인베스트먼트,비에스케이인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,36000000000
투자조합,크로스로드파트너스,크로스로드파트너스 모태자조합 제1호,,,12,,모태펀드,,,,20050000000
투자조합,제이씨에이치인베스트먼트,제이씨에이치인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,22300000000
투자조합,엑스퀘어드,엑스퀘어드 모태자조합 제1호,,,12,,모태펀드,,,,25000000000
투자조합,아주아이비투자,아주아이비투자 모태자조합 제10호,,,12,,모태펀드,,,,100000000000
투자조합,코오롱인베스트먼트,코오롱인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,74000000000
투자조합,삼호그린인베스트먼트,삼호그린인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,40800000000
투자조합,퓨처플레이,퓨처플레이 모태자조합 제4호,,,12,,모태펀드,,,,42000000000
투자조합,에스벤처스,에스벤처스 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,크로스로드파트너스,크로스로드파트너스 모태자조합 제2호,,,12,,모태펀드,,,,20050000000
투자조합,티케인베스트먼트,티케인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20508000000
투자조합,뮤어우즈벤처스,뮤어우즈벤처스 모태자조합 제2호,,,12,,모태펀드,,,,22230000000
투자조합,센트럴투자파트너스,센트럴투자파트너스 모태자조합 제9호,,,12,,모태펀드,,,,20100000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제14호,,,12,,모태펀드,,,,20000000000
투자조합,신한자산운용,신한자산운용 모태자조합 제1호,,,12,,모태펀드,,,,38000000000
투자조합,NH헤지자산운용,NH헤지자산운용 모태자조합 제1호,,,12,,모태펀드,,,,40000000000
투자조합,프리미어파트너스,프리미어파트너스 모태자조합 제9호,,,12,,모태펀드,,,,156630000000
투자조합,인터밸류파트너스,인터밸류파트너스 모태자조합 제6호,,,12,,모태펀드,,,,21500000000
투자조합,지앤텍벤처투자,지앤텍벤처투자 모태자조합 제5호,,,12,,모태펀드,,,,33500000000
투자조합,오엔벤처투자,오엔벤처투자 모태자조합 제1호,,,12,,모태펀드,,,,34000000000
투자조합,오거스트벤처파트너스,오거스트벤처파트너스 모태자조합 제1호,,,12,,모태펀드,,,,11820000000
투자조합,피앤아이인베스트먼트,피앤아이인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,45000000000
투자조합,스케일업파트너스,스케일업파트너스 모태자조합 제2호,,,12,,모태펀드,,,,27400000000
투자조합,메인스트리트벤처스,메인스트리트벤처스 모태자조합 제1호,,,12,,모태펀드,,,,31500000000
투자조합,호라이즌인베스트먼트,호라이즌인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,22230000000
투자조합,스닉픽인베스트먼트,스닉픽인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,노틸러스인베스트먼트,노틸러스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,17000000000
투자조합,노보섹인베스트먼트,노보섹인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,쿼드벤처스,쿼드벤처스 모태자조합 제3호,,,12,,모태펀드,,,,24200000000
투자조합,타임웍스인베스트먼트,타임웍스인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,31000000000
투자조합,에코프로파트너스,에코프로파트너스 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,비엠벤처스,비엠벤처스 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,키움인베스트먼트,키움인베스트먼트 모태자조합 제14호,,,12,,모태펀드,,,,125000000000
투자조합,위벤처스,위벤처스 모태자조합 제8호,,,12,,모태펀드,,,,67700000000
투자조합,엘에프인베스트먼트,엘에프인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,21000000000
투자조합,엠와이소셜컴퍼니,엠와이소셜컴퍼니 모태자조합 제4호,,,12,,모태펀드,,,,19250000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,17200000000
투자조합,비엔케이투자증권,비엔케이투자증권 모태자조합 제2호,,,12,,모태펀드,,,,25500000000
투자조합,바로벤처스,바로벤처스 모태자조합 제1호,,,12,,모태펀드,,,,26000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제33호,,,12,,모태펀드,,,,101100000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제34호,,,12,,모태펀드,,,,8100000000
투자조합,코오롱인베스트먼트,코오롱인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,25000000000
투자조합,에이치비인베스트먼트,에이치비인베스트먼트 모태자조합 제13호,,,12,,모태펀드,,,,74600000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제10호,,,12,,모태펀드,,,,20500000000
투자조합,에버그린투자파트너스,에버그린투자파트너스 모태자조합 제4호,,,12,,모태펀드,,,,30000000000
투자조합,코메스인베스트먼트,코메스인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,40000000000
투자조합,알바트로스인베스트먼트,알바트로스인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,27500000000
투자조합,킹고투자파트너스,킹고투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,21000000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제21호,,,12,,모태펀드,,,,25000000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,17000000000
투자조합,에스비아이인베스트먼트,에스비아이인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,34400000000
